,mid_x,mid_y,mid_z,MAGSUS_MOD,MINDOM_MOD,UG_MOD,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Cu_Sulf_Mode,FeOx_1_Mode_1,FeOx_1_Type,Py_Min_Mode_1,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
1504,399436.4537,7072596.009,1071.585128,in,Sulfides,VLCL_TOP,8.0,38.15,5.16,5964.880754,0.5,4.28,14.0,0.085,640.0,0.5,7.0,0.22,0.5,86.0,20,0.638,39.0,2.41,1.06,1565,5.0,0.45,3.0,430,2.0,1.26,5.0,12.7,27.178,44.0,0.18,59.0,10.0,35,Cu_M_504,Fe1_M1_904,Fe1_T_d,Py_M1_504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,60.0,0.0,0.0,0.0,0.0,15.0,0.5,0.0,0.0
1505,399436.4572,7072596.015,1071.310209,in,Sulfides,VLCL_TOP,8.0,38.15,5.16,5964.880754,0.5,4.28,14.0,0.085,640.0,0.5,7.0,0.22,0.5,86.0,20,0.638,39.0,2.41,1.06,1565,5.0,0.45,3.0,430,2.0,1.26,5.0,12.7,27.178,44.0,0.18,59.0,10.0,35,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,1.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1506,399436.463,7072596.024,1070.86034,in,Sulfides,VLCL_TOP,8.0,38.15,5.16,5964.880754,0.5,4.28,14.0,0.085,640.0,0.5,7.0,0.22,0.5,86.0,20,0.638,39.0,2.41,1.06,1565,5.0,0.45,3.0,430,2.0,1.26,5.0,12.7,27.178,44.0,0.18,59.0,10.0,35,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_302,1.0,1.0,0.0,3.0,0.1,0.1,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
1507,399436.4676,7072596.031,1070.510444,in,Sulfides,VLCL_TOP,8.0,38.15,5.16,5964.880754,0.5,4.28,14.0,0.085,640.0,0.5,7.0,0.22,0.5,86.0,20,0.638,39.0,2.41,1.06,1565,5.0,0.45,3.0,430,2.0,1.26,5.0,12.7,27.178,44.0,0.18,59.0,10.0,35,Cu_M_502,Fe1_M1_904,Fe1_T_c,Py_M1_504,1.0,2.0,1.0,1.0,1.0,1.1,0.0,75.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,3.0,1.0,0.0
1509,399471.7934,7072766.621,966.9162387,out,Sulfides,VLCL_TOP,12.0,45.15,7.08,5527.671303,0.5,1.66,31.0,0.034,180.0,0.5,12.0,2.24,0.5,423.0,18,0.218,44.1,1.12,0.8,1420,1.0,0.05,10.0,370,2.0,2.47,10.0,6.3,13.482,27.0,0.16,40.0,20.0,46,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_502,1.0,2.0,2.0,1.0,0.5,0.5,0.0,60.0,3.0,60.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
1510,399471.8457,7072766.565,965.9292434,out,Sulfides,VLCL_TOP,12.0,45.15,7.08,5527.671303,0.5,1.66,31.0,0.034,180.0,0.5,12.0,2.24,0.5,423.0,18,0.218,44.1,1.12,0.8,1420,1.0,0.05,10.0,370,2.0,2.47,10.0,6.3,13.482,27.0,0.16,40.0,20.0,46,Cu_M_502,Fe1_M1_904,Fe1_T_d,Py_M1_502,0.0,2.0,2.0,0.0,0.7,0.7,0.0,80.0,0.0,65.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0
1511,399471.8827,7072766.525,965.2313693,out,Sulfides,VLCL_TOP,12.0,45.15,7.08,5527.671303,0.5,1.66,31.0,0.034,180.0,0.5,12.0,2.24,0.5,423.0,18,0.218,44.1,1.12,0.8,1420,1.0,0.05,10.0,370,2.0,2.47,10.0,6.3,13.482,27.0,0.16,40.0,20.0,46,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_502,0.0,2.0,2.0,1.0,0.5,0.5,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0
1512,399472.0996,7072766.29,961.1588604,out,Sulfides,VLCL_TOP,21.9,43.47,13.88,15864.02832,0.5,1.47,29.0,0.092,130.0,0.5,15.0,1.11,0.5,832.0,15,0.725,42.9,0.85,0.88,1120,34.0,0.05,13.0,250,2.0,4.56,12.0,7.9,16.906,17.0,0.09,33.0,10.0,67,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_504,1.0,2.0,2.0,0.0,0.5,0.5,0.0,65.0,4.0,65.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0
1513,399472.1342,7072766.253,960.5108631,out,Sulfides,VLCL_TOP,21.9,43.47,13.88,15864.02832,0.5,1.47,29.0,0.092,130.0,0.5,15.0,1.11,0.5,832.0,15,0.725,42.9,0.85,0.88,1120,34.0,0.05,13.0,250,2.0,4.56,12.0,7.9,16.906,17.0,0.09,33.0,10.0,67,Cu_M_502,Fe1_M1_904,Fe1_T_d,Py_M1_502,1.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0
1514,399472.17,7072766.214,959.8429317,out,Sulfides,VLCL_TOP,21.9,43.47,13.88,15864.02832,0.5,1.47,29.0,0.092,130.0,0.5,15.0,1.11,0.5,832.0,15,0.725,42.9,0.85,0.88,1120,34.0,0.05,13.0,250,2.0,4.56,12.0,7.9,16.906,17.0,0.09,33.0,10.0,67,Cu_M_504,Fe1_M1_504,Fe1_T_e,Py_M1_502,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0
1515,399472.1849,7072766.198,959.5637975,out,Sulfides,VLCL_TOP,21.9,43.47,13.88,15864.02832,0.5,1.47,29.0,0.092,130.0,0.5,15.0,1.11,0.5,832.0,15,0.725,42.9,0.85,0.88,1120,34.0,0.05,13.0,250,2.0,4.56,12.0,7.9,16.906,17.0,0.09,33.0,10.0,67,Cu_M_502,Fe1_M1_904,Fe1_T_d,Py_M1_502,0.0,2.0,1.0,0.0,0.5,0.5,0.0,65.0,0.0,45.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0
1516,399472.1985,7072766.184,959.3095867,out,Sulfides,VLCL_TOP,21.9,43.47,13.88,15864.02832,0.5,1.47,29.0,0.092,130.0,0.5,15.0,1.11,0.5,832.0,15,0.725,42.9,0.85,0.88,1120,34.0,0.05,13.0,250,2.0,4.56,12.0,7.9,16.906,17.0,0.09,33.0,10.0,67,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_502,1.0,2.0,1.0,1.0,0.5,0.5,0.0,55.0,0.5,55.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0
1517,399472.6521,7072765.694,950.8909908,out,Sulfides,VLCL_TOP,36.0,39.52,23.64,22624.55442,0.5,1.82,35.0,0.035,80.0,0.6,4.0,2.93,0.5,644.0,9,0.306,40.4,0.23,1.48,1885,31.0,0.04,15.0,360,2.0,5.41,18.0,9.9,21.186,22.0,0.1,29.0,10.0,79,Cu_M_502,Fe1_M1_902,Fe1_T_b,Py_M1_502,2.0,2.0,1.0,2.0,3.0,3.0,0.0,75.0,0.0,15.0,0.0,0.0,0.0,0.0,60.0,3.0,1.0,0.0
1518,399472.7059,7072765.636,949.8941271,out,Sulfides,VLCL_TOP,36.0,39.52,23.64,22624.55442,0.5,1.82,35.0,0.035,80.0,0.6,4.0,2.93,0.5,644.0,9,0.306,40.4,0.23,1.48,1885,31.0,0.04,15.0,360,2.0,5.41,18.0,9.9,21.186,22.0,0.1,29.0,10.0,79,Cu_M_502,Fe1_M1_904,Fe1_T_d,Py_M1_502,1.0,2.0,2.0,2.0,0.5,0.5,0.0,55.0,0.0,30.0,0.0,0.0,1.0,0.0,25.0,3.0,1.0,0.0
1519,399472.8579,7072765.472,947.0779872,out,Sulfides,VLCL_TOP,33.7,32.85,22.33,24380.37123,1.4,3.04,13.0,0.121,360.0,0.8,11.0,1.71,0.5,160.0,10,1.035,35.0,1.3,1.2,1775,2.0,0.22,1.0,340,2.0,1.66,5.0,13.8,29.532,73.0,0.1,28.0,10.0,90,Cu_M_502,Fe1_M1_904,Fe1_T_d,Py_M1_502,1.0,2.0,2.0,2.0,3.0,3.0,0.0,55.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0
1520,399472.887,7072765.441,946.5396808,out,Sulfides,VLCL_TOP,33.7,32.85,22.33,24380.37123,1.4,3.04,13.0,0.121,360.0,0.8,11.0,1.71,0.5,160.0,10,1.035,35.0,1.3,1.2,1775,2.0,0.22,1.0,340,2.0,1.66,5.0,13.8,29.532,73.0,0.1,28.0,10.0,90,Cu_M_504,Fe1_M1_220,Fe1_T_e,Py_M1_302,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0
1521,399472.93,7072765.394,945.7421898,out,Sulfides,VLCL_TOP,33.7,32.85,22.33,24380.37123,1.4,3.04,13.0,0.121,360.0,0.8,11.0,1.71,0.5,160.0,10,1.035,35.0,1.3,1.2,1775,2.0,0.22,1.0,340,2.0,1.66,5.0,13.8,29.532,73.0,0.1,28.0,10.0,90,Cu_M_502,Fe1_M1_904,Fe1_T_b,Py_M1_502,1.0,2.0,2.0,2.0,2.0,2.0,0.0,80.0,0.0,30.0,0.0,0.0,1.0,0.0,50.0,5.0,0.0,0.0
1522,399473.064,7072765.25,943.2599992,in,Sulfides,VLCL_TOP,2.5,43.47,1.42,1951.913612,0.5,1.56,22.0,0.094,140.0,0.5,21.0,1.84,0.5,465.0,11,0.656,46.8,0.83,0.48,801,1.0,0.04,25.0,430,2.0,3.32,17.0,8.6,18.404,18.0,0.1,34.0,20.0,137,Cu_M_502,Fe1_M1_904,Fe1_T_b,Py_M1_502,1.0,2.0,2.0,2.0,2.0,2.0,0.0,80.0,0.0,30.0,0.0,0.0,1.0,0.0,50.0,5.0,0.0,0.0
1523,399473.1124,7072765.198,942.3628219,in,Sulfides,VLCL_TOP,2.5,43.47,1.42,1951.913612,0.5,1.56,22.0,0.094,140.0,0.5,21.0,1.84,0.5,465.0,11,0.656,46.8,0.83,0.48,801,1.0,0.04,25.0,430,2.0,3.32,17.0,8.6,18.404,18.0,0.1,34.0,20.0,137,Cu_M_502,Fe1_M1_902,Fe1_T_e,Py_M1_502,0.0,2.0,2.0,0.0,1.0,1.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
1524,399473.1646,7072765.141,941.3958641,in,Sulfides,VLCL_TOP,2.5,43.47,1.42,1951.913612,0.5,1.56,22.0,0.094,140.0,0.5,21.0,1.84,0.5,465.0,11,0.656,46.8,0.83,0.48,801,1.0,0.04,25.0,430,2.0,3.32,17.0,8.6,18.404,18.0,0.1,34.0,20.0,137,Cu_M_502,Fe1_M1_904,Fe1_T_d,Py_M1_502,1.0,2.0,2.0,2.0,2.0,2.0,0.0,70.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,0.5,0.0,0.0
1525,399473.3935,7072764.894,937.1542091,in,Sulfides,VLCL_TOP,3.4,17.63,2.07,2111.197293,0.5,4.52,10.0,0.027,660.0,0.7,5.0,3.3,0.5,123.0,10,0.311,20.7,1.8,1.55,2710,1.0,0.54,10.0,480,2.0,0.96,5.0,19.2,41.088,119.0,0.21,45.0,10.0,98,Cu_M_502,Fe1_M1_902,Fe1_T_d,Py_M1_502,0.0,2.0,2.0,2.0,2.0,2.0,0.0,70.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0
1526,399473.4129,7072764.874,936.7953381,in,Sulfides,VLCL_TOP,3.4,17.63,2.07,2111.197293,0.5,4.52,10.0,0.027,660.0,0.7,5.0,3.3,0.5,123.0,10,0.311,20.7,1.8,1.55,2710,1.0,0.54,10.0,480,2.0,0.96,5.0,19.2,41.088,119.0,0.21,45.0,10.0,98,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_302,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0
1527,399473.4314,7072764.853,936.4514202,in,Sulfides,VLCL_TOP,3.4,17.63,2.07,2111.197293,0.5,4.52,10.0,0.027,660.0,0.7,5.0,3.3,0.5,123.0,10,0.311,20.7,1.8,1.55,2710,1.0,0.54,10.0,480,2.0,0.96,5.0,19.2,41.088,119.0,0.21,45.0,10.0,98,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_502,0.0,2.0,2.0,1.0,0.1,0.1,0.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
1528,399473.4425,7072764.842,936.2470631,in,Sulfides,VLCL_TOP,3.4,17.63,2.07,2111.197293,0.5,4.52,10.0,0.027,660.0,0.7,5.0,3.3,0.5,123.0,10,0.311,20.7,1.8,1.55,2710,1.0,0.54,10.0,480,2.0,0.96,5.0,19.2,41.088,119.0,0.21,45.0,10.0,98,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_302,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0
1529,399473.4564,7072764.827,935.9878785,in,Sulfides,VLCL_TOP,3.4,17.63,2.07,2111.197293,0.5,4.52,10.0,0.027,660.0,0.7,5.0,3.3,0.5,123.0,10,0.311,20.7,1.8,1.55,2710,1.0,0.54,10.0,480,2.0,0.96,5.0,19.2,41.088,119.0,0.21,45.0,10.0,98,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_502,0.0,2.0,2.0,1.0,1.0,1.0,0.0,55.0,2.0,55.0,0.0,0.0,0.0,0.0,2.0,0.5,2.0,0.0
1530,399473.4817,7072764.799,935.5193526,in,Sulfides,VLCL_TOP,3.4,17.63,2.07,2111.197293,0.5,4.52,10.0,0.027,660.0,0.7,5.0,3.3,0.5,123.0,10,0.311,20.7,1.8,1.55,2710,1.0,0.54,10.0,480,2.0,0.96,5.0,19.2,41.088,119.0,0.21,45.0,10.0,98,Cu_M_504,Fe1_M1_502,Fe1_T_e,Py_M1_502,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0
1531,399640.4602,7072413.593,1061.753925,out,Sulfides,VLCL_BOTTOM,8.0,30.1,5.0,5940.385137,0.8,4.0,9.0,0.134,350.0,0.5,5.0,2.82,0.5,275.0,101,0.785,31.7,1.29,3.05,1970,8.0,0.06,18.0,470,2.0,2.09,5.0,12.3,26.322,56.0,0.37,83.0,10.0,226,Cu_M_902,Fe1_M1_904,Fe1_T_e,Py_M1_302,0.0,1.0,1.0,2.0,2.0,2.0,0.0,60.0,0.1,60.0,0.0,0.0,1.0,0.0,0.1,3.0,0.0,0.0
1532,399640.4991,7072413.624,1060.90537,out,Sulfides,VLCL_BOTTOM,8.0,30.1,5.0,5940.385137,0.8,4.0,9.0,0.134,350.0,0.5,5.0,2.82,0.5,275.0,101,0.785,31.7,1.29,3.05,1970,8.0,0.06,18.0,470,2.0,2.09,5.0,12.3,26.322,56.0,0.37,83.0,10.0,226,Cu_M_302,Fe1_M1_221,Fe1_T_d,Py_M1_300,0.0,1.0,1.0,2.0,0.2,0.2,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0
1533,399640.5186,7072413.639,1060.481091,out,Sulfides,VLCL_BOTTOM,8.0,30.1,5.0,5940.385137,0.8,4.0,9.0,0.134,350.0,0.5,5.0,2.82,0.5,275.0,101,0.785,31.7,1.29,3.05,1970,8.0,0.06,18.0,470,2.0,2.09,5.0,12.3,26.322,56.0,0.37,83.0,10.0,226,Cu_M_502,Fe1_M1_904,Fe1_T_a,Py_M1_904,2.0,1.0,1.0,0.0,3.0,3.0,0.0,50.0,20.0,20.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0
1534,399641.3062,7072414.253,1043.360195,out,Sulfides,VLCL_BOTTOM,15.3,41.71,9.49,12315.07227,2.0,1.66,15.0,0.433,10.0,0.5,11.0,5.61,0.5,341.0,11,3.55,41.1,0.05,0.73,896,32.0,0.02,10.0,530,7.0,5.55,5.0,5.8,12.412,26.0,0.09,30.0,40.0,109,Cu_M_502,Fe1_M1_802,Fe1_T_a,Py_M1_302,1.0,1.0,1.0,2.0,6.0,6.0,1.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0
1535,399642.5653,7072415.256,1015.817213,out,Sulfides,VLCL_BOTTOM,3.2,33.14,2.09,1621.409407,0.9,2.44,23.0,0.127,40.0,0.5,5.0,3.13,0.5,200.0,11,0.808,36.4,0.32,0.68,895,11.0,0.08,2.0,390,5.0,1.86,5.0,13.8,29.532,50.0,0.12,26.0,20.0,74,Cu_M_221,Fe1_M1_902,Fe1_T_e,Py_M1_302,0.0,1.0,1.0,0.0,0.8,0.8,1.0,70.0,2.0,70.0,0.0,0.0,0.0,0.0,2.0,0.3,1.0,0.0
1536,399642.5967,7072415.282,1015.123405,out,Sulfides,VLCL_BOTTOM,3.2,33.14,2.09,1621.409407,0.9,2.44,23.0,0.127,40.0,0.5,5.0,3.13,0.5,200.0,11,0.808,36.4,0.32,0.68,895,11.0,0.08,2.0,390,5.0,1.86,5.0,13.8,29.532,50.0,0.12,26.0,20.0,74,Cu_M_220,Fe1_M1_221,Fe1_T_e,Py_M1_300,2.0,1.0,1.0,1.0,0.2,0.2,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0
1537,399642.6152,7072415.297,1014.714109,out,Sulfides,VLCL_BOTTOM,3.2,33.14,2.09,1621.409407,0.9,2.44,23.0,0.127,40.0,0.5,5.0,3.13,0.5,200.0,11,0.808,36.4,0.32,0.68,895,11.0,0.08,2.0,390,5.0,1.86,5.0,13.8,29.532,50.0,0.12,26.0,20.0,74,Cu_M_220,Fe1_M1_902,Fe1_T_e,Py_M1_300,0.0,0.0,1.0,0.0,0.5,0.5,1.0,65.0,2.0,65.0,0.0,0.0,0.0,0.0,2.0,0.7,1.0,0.0
1538,399643.0896,7072415.69,1004.217152,out,Sulfides,VLCL_BOTTOM,6.7,35.72,4.03,4519.517458,1.1,2.1,27.0,0.115,180.0,0.5,10.0,4.16,0.5,530.0,10,0.822,40.6,0.53,0.58,1090,29.0,0.06,17.0,560,5.0,5.34,5.0,10.7,22.898,53.0,0.14,45.0,20.0,61,Cu_M_304,Fe1_M1_220,Fe1_T_e,Py_M1_302,0.0,2.0,1.0,1.0,0.6,0.6,2.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
1539,399643.1347,7072415.727,1003.218868,out,Sulfides,VLCL_BOTTOM,6.7,35.72,4.03,4519.517458,1.1,2.1,27.0,0.115,180.0,0.5,10.0,4.16,0.5,530.0,10,0.822,40.6,0.53,0.58,1090,29.0,0.06,17.0,560,5.0,5.34,5.0,10.7,22.898,53.0,0.14,45.0,20.0,61,Cu_M_304,Fe1_M1_904,Fe1_T_e,Py_M1_302,1.0,0.0,1.0,1.0,1.0,1.0,2.0,50.0,8.0,50.0,0.0,0.0,1.0,0.0,8.0,10.0,2.0,0.0
1540,399552.6343,7072812.683,962.883212,out,Sulfides,VLCL_TOP,6.5,25.08,3.99,3379.347139,0.5,2.99,16.0,0.06503138528138527,360.0,0.5,4.0,3.02,0.5,156.0,20,0.0961,25.3,1.35,1.0,2570,19.0,0.06,1.0,1200,2.0,1.3,5.0,17.8,38.092,40.0,0.19,50.0,10.0,66,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_302,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1541,399552.6183,7072812.665,961.8835045,out,Sulfides,VLCL_TOP,6.5,25.08,3.99,3379.347139,0.5,2.99,16.0,0.06503138528138527,360.0,0.5,4.0,3.02,0.5,156.0,20,0.0961,25.3,1.35,1.0,2570,19.0,0.06,1.0,1200,2.0,1.3,5.0,17.8,38.092,40.0,0.19,50.0,10.0,66,Cu_M_504,Fe1_M1_302,Fe1_T_a,Py_M1_504,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
1542,399530.5553,7072751.219,994.1487194,out,Sulfides,VLCL_TOP,21.2,44.54,13.37,12036.71169,1.8,1.2,59.0,0.187,270.0,0.6,2.0,1.52,0.5,290.0,6,1.67,46.0,0.88,0.49,777,18.0,0.07,7.0,230,2.0,3.08,5.0,6.7,14.338,76.0,0.07,24.0,10.0,82,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_502,0.0,2.0,2.0,0.0,0.7,0.8,0.0,65.0,2.0,65.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
1543,399530.5495,7072751.209,993.1487839,out,Sulfides,VLCL_TOP,21.2,44.54,13.37,12036.71169,1.8,1.2,59.0,0.187,270.0,0.6,2.0,1.52,0.5,290.0,6,1.67,46.0,0.88,0.49,777,18.0,0.07,7.0,230,2.0,3.08,5.0,6.7,14.338,76.0,0.07,24.0,10.0,82,Cu_M_502,Fe1_M1_504,Fe1_T_d,Py_M1_504,0.0,2.0,1.0,0.0,3.0,3.0,0.0,70.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0
1544,399530.4521,7072751.004,971.6900489,in,Sulfides,VLCL_TOP,66.1,52.9,44.82,84490.54505,1.0,1.13,17.0,0.092,50.0,0.9,2.0,2.17,0.5,823.0,8,0.768,55.9,0.28,0.37,757,125.0,0.05,32.0,320,2.0,6.42,5.0,3.9,8.346,14.0,0.06,25.0,10.0,30,Cu_M_502,Fe1_M1_904,Fe1_T_a,Py_M1_502,0.0,2.0,3.0,1.0,3.0,3.0,0.0,80.0,0.5,0.5,0.0,0.0,0.0,0.0,80.0,6.0,0.0,0.0
1545,399530.4469,7072750.992,970.6901337,in,Sulfides,VLCL_TOP,66.1,52.9,44.82,84490.54505,1.0,1.13,17.0,0.092,50.0,0.9,2.0,2.17,0.5,823.0,8,0.768,55.9,0.28,0.37,757,125.0,0.05,32.0,320,2.0,6.42,5.0,3.9,8.346,14.0,0.06,25.0,10.0,30,Cu_M_502,Fe1_M1_804,Fe1_T_e,Py_M1_502,1.0,2.0,2.0,2.0,1.0,1.0,1.0,25.0,20.0,25.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0
1546,399530.3417,7072750.444,927.9939331,in,Sulfides,VLCL_BOTTOM,20.8,24.17,14.45,20586.05723,0.5,4.66,16.0,0.06503138528138527,140.0,0.6,2.0,3.36,0.5,40.0,121,0.0687,26.2,0.88,3.65,2360,2.0,0.95,60.0,590,12.0,0.4,5.0,17.2,36.808,30.0,0.39,108.0,10.0,171,Cu_M_502,Fe1_M1_502,Fe1_T_e,Py_M1_502,1.0,2.0,2.0,2.0,0.3,3.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0
1547,399530.3411,7072750.434,927.1790006,in,Sulfides,VLCL_BOTTOM,20.8,24.17,14.45,20586.05723,0.5,4.66,16.0,0.06503138528138527,140.0,0.6,2.0,3.36,0.5,40.0,121,0.0687,26.2,0.88,3.65,2360,2.0,0.95,60.0,590,12.0,0.4,5.0,17.2,36.808,30.0,0.39,108.0,10.0,171,Cu_M_502,Fe1_M1_902,Fe1_T_a,Py_M1_502,1.0,2.0,2.0,0.0,0.3,3.0,0.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,0.5,0.0,0.0
1548,399530.3408,7072750.428,926.7690346,in,Sulfides,VLCL_BOTTOM,20.8,24.17,14.45,20586.05723,0.5,4.66,16.0,0.06503138528138527,140.0,0.6,2.0,3.36,0.5,40.0,121,0.0687,26.2,0.88,3.65,2360,2.0,0.95,60.0,590,12.0,0.4,5.0,17.2,36.808,30.0,0.39,108.0,10.0,171,Cu_M_502,Fe1_M1_220,Fe1_T_e,Py_M1_502,1.0,2.0,2.0,2.0,0.1,1.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1549,399671.19,7072811.79,1001.13,in,Sulfides,VLCL_TOP,56.0,43.17,37.71,58854.76688,0.5,2.2,22.0,0.109,240.0,0.7,23.0,2.7,0.5,349.0,7,0.871,46.1,0.75,0.7,1150,35.0,0.41,15.0,250,2.0,3.36,5.0,8.9,19.046,31.0,0.09,28.0,10.0,59,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_504,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1550,399671.19,7072811.79,1000.13,in,Sulfides,VLCL_TOP,56.0,43.17,37.71,58854.76688,0.5,2.2,22.0,0.109,240.0,0.7,23.0,2.7,0.5,349.0,7,0.871,46.1,0.75,0.7,1150,35.0,0.41,15.0,250,2.0,3.36,5.0,8.9,19.046,31.0,0.09,28.0,10.0,59,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,3.0,2.0,2.0,2.0,2.5,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.5,0.0,0.0
1551,399671.19,7072811.79,993.195,in,Sulfides,VLCL_TOP,21.6,25.38,14.15,18082.93957,0.5,4.15,13.0,0.06503138528138527,90.0,1.0,15.0,3.07,0.5,210.0,33,0.0632,30.0,0.6,2.39,2190,5.0,1.06,7.0,770,6.0,2.21,15.0,15.7,33.598,33.0,0.31,79.0,10.0,215,Cu_M_504,Fe1_M1_504,Fe1_T_e,Py_M1_504,0.0,2.0,0.0,2.0,0.1,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0
1552,399671.19,7072811.79,992.545,in,Sulfides,VLCL_TOP,21.6,25.38,14.15,18082.93957,0.5,4.15,13.0,0.06503138528138527,90.0,1.0,15.0,3.07,0.5,210.0,33,0.0632,30.0,0.6,2.39,2190,5.0,1.06,7.0,770,6.0,2.21,15.0,15.7,33.598,33.0,0.31,79.0,10.0,215,Cu_M_504,Fe1_M1_802,Fe1_T_a,Py_M1_504,2.0,2.0,2.0,2.0,0.5,0.0,1.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,35.0,1.5,0.0,0.0
