,mid_x,mid_y,mid_z,DTT_Fe_Conc_Grade,MAGSUS_MOD,UG_MOD,DTT_Mass_Recovery,Fe_pct_DTT,MS_Actual,Al_pct,Ca_pct,Fe_pct,K_pct,Mg_pct,Na_pct,P_ppm,S_pct,Si_pct,Ti_pct,Py
1692,399897.5889,7072690.566,1070.523896,30.55,out,BX,24.3,13.98,9878.051968,5.7,4.59,15.65,0.75,2.17,2.12,1260,0.63,20.2,0.99,0.1
1693,399897.6192,7072690.535,1069.790193,30.55,out,BX,24.3,13.98,9878.051968,5.7,4.59,15.65,0.75,2.17,2.12,1260,0.63,20.2,0.99,0.1
1694,399897.6523,7072690.501,1068.991604,30.55,out,BX,24.3,13.98,9878.051968,5.7,4.59,15.65,0.75,2.17,2.12,1260,0.63,20.2,0.99,0.4
1695,399900.3106,7072687.396,1004.295805,66.58,in,VLCL_TOP,50.6,49.86,57374.87888,1.83,0.49,50.2,1.16,0.83,0.06,240,0.97,6,0.1,2
1696,399900.3496,7072687.347,1003.297762,66.58,in,VLCL_TOP,50.6,49.86,57374.87888,1.83,0.49,50.2,1.16,0.83,0.06,240,0.97,6,0.1,0.6
1697,399900.7862,7072686.807,992.1744501,52.29,in,ANLT,24.4,26.75,17481.75938,4.51,2.86,29.3,2.17,1.42,0.65,630,1.68,14.7,0.44,1.5
1698,399900.8251,7072686.76,991.1763197,52.29,in,ANLT,24.4,26.75,17481.75938,4.51,2.86,29.3,2.17,1.42,0.65,630,1.68,14.7,0.44,1
1699,399900.9222,7072686.643,988.6809273,46.37,in,ANLT,20,21.28,55816.50963,1.83,1.02,48.5,0.68,0.93,0.06,370,2.28,6.9,0.08,0.1
1700,399900.9418,7072686.62,988.17685,46.37,in,ANLT,20,21.28,55816.50963,1.83,1.02,48.5,0.68,0.93,0.06,370,2.28,6.9,0.08,1
1701,399900.9718,7072686.584,987.4032659,46.37,in,ANLT,20,21.28,55816.50963,1.83,1.02,48.5,0.68,0.93,0.06,370,2.28,6.9,0.08,4
1702,399900.991,7072686.561,986.9091703,46.37,in,ANLT,20,21.28,55816.50963,1.83,1.02,48.5,0.68,0.93,0.06,370,2.28,6.9,0.08,1
1703,399986.4821,7072849.729,1029.356547,59.74,in,VLCL_TOP,13.6,26.3,7094.696308,3.71,1.28,26.4,1.17,0.6,0.75,390,3.87,17.3,0.13,0
1704,399986.4911,7072849.725,1028.856638,59.74,in,VLCL_TOP,13.6,26.3,7094.696308,3.71,1.28,26.4,1.17,0.6,0.75,390,3.87,17.3,0.13,1
1705,399986.5019,7072849.721,1028.251749,59.74,in,VLCL_TOP,13.6,26.3,7094.696308,3.71,1.28,26.4,1.17,0.6,0.75,390,3.87,17.3,0.13,0
1706,399986.5109,7072849.718,1027.751841,59.74,in,VLCL_TOP,13.6,26.3,7094.696308,3.71,1.28,26.4,1.17,0.6,0.75,390,3.87,17.3,0.13,1
1707,399986.5678,7072849.698,1024.607415,63.46,out,ANLT,41.9,46.36,15374.44299,1.51,1.42,47.3,0.2,0.32,0.07,380,6.42,7.3,0.09,2
1708,399986.5862,7072849.693,1023.607601,63.46,out,ANLT,41.9,46.36,15374.44299,1.51,1.42,47.3,0.2,0.32,0.07,380,6.42,7.3,0.09,4
1709,400050.755,7072716.646,1092.213692,22.8,out,ANDE_UPPER,11.6,12.8,2681.132548,6.27,1.94,12.6,0.5,3.31,2.13,1770,0.34,22.8,1.27,0.1
1710,400050.7504,7072716.634,1091.213783,22.8,out,ANDE_UPPER,11.6,12.8,2681.132548,6.27,1.94,12.6,0.5,3.31,2.13,1770,0.34,22.8,1.27,1.5
1711,400050.6715,7072716.433,1076.925422,22.88,out,ANDE_UPPER,11.7,11.73,2744.83803,6.69,5.17,11.95,1.75,1.48,1.21,2090,0.25,21.1,1.36,0
1712,400050.6666,7072716.417,1075.995562,22.88,out,ANDE_UPPER,11.7,11.73,2744.83803,6.69,5.17,11.95,1.75,1.48,1.21,2090,0.25,21.1,1.36,0
1713,400050.6621,7072716.403,1075.130697,22.88,out,ANDE_UPPER,11.7,11.73,2744.83803,6.69,5.17,11.95,1.75,1.48,1.21,2090,0.25,21.1,1.36,0
1714,400050.647,7072716.348,1072.061214,18.31,out,ANDE_UPPER,16,11.72,3187.01748,5.21,6.77,12,1.17,2.25,1.42,1620,0.87,19.4,1.09,2
1715,400050.3849,7072715.174,998.1561942,58.67,out,ANLT,18.3,32.15,12235.575,2.59,5.37,34.3,0.87,1.56,0.18,710,2.34,8.2,0.22,2
1716,400050.3826,7072715.158,997.1563156,58.67,out,ANLT,18.3,32.15,12235.575,2.59,5.37,34.3,0.87,1.56,0.18,710,2.34,8.2,0.22,2.5
1717,400050.2485,7072714.761,972.6749509,59.51,out,VLCL_BOTTOM,14.5,41.14,7641.001797,3.05,0.57,42.5,1.08,0.88,0.61,360,2.56,8,0.15,4
1718,400050.2455,7072714.748,972.0150866,59.51,out,VLCL_BOTTOM,14.5,41.14,7641.001797,3.05,0.57,42.5,1.08,0.88,0.61,360,2.56,8,0.15,3
1719,400050.2431,7072714.737,971.4801988,59.51,out,VLCL_BOTTOM,14.5,41.14,7641.001797,3.05,0.57,42.5,1.08,0.88,0.61,360,2.56,8,0.15,4
1720,400050.2415,7072714.73,971.1402712,59.51,out,VLCL_BOTTOM,14.5,41.14,7641.001797,3.05,0.57,42.5,1.08,0.88,0.61,360,2.56,8,0.15,4
1721,399626.5352,7072795.122,1008.285146,66.65,out,VLCL_TOP,18.5,49.21,13266.89763,1.43,1.45,51.3,0.87,0.79,0.04,240,1.36,5.8,0.09,1
1722,399626.5878,7072795.149,1007.286911,66.65,out,VLCL_TOP,18.5,49.21,13266.89763,1.43,1.45,51.3,0.87,0.79,0.04,240,1.36,5.8,0.09,1
1723,399627.8551,7072795.848,983.6712259,67.09,in,VLCL_TOP,32.2,34.13,26456.59217,3.59,3.04,36.4,1.54,2.3,0.22,820,2,12.7,0.2,2
1724,399689.015,7072775.782,1033.391055,45.76,out,VLCL_TOP,10.4,31.84,5032.309919,3.39,2.56,32.1,1.34,0.96,1.16,620,3.16,11.4,0.36,0.3
1725,399689.0521,7072775.789,1032.391772,45.76,out,VLCL_TOP,10.4,31.84,5032.309919,3.39,2.56,32.1,1.34,0.96,1.16,620,3.16,11.4,0.36,3
1726,399689.4855,7072775.879,1020.530033,65.88,in,VLCL_TOP,45.1,40.76,37857.47769,1.27,1.3,49,0.5,0.48,0.05,240,2.77,7,0.07,4
1727,399689.5242,7072775.89,1019.395752,62.48,in,VLCL_TOP,9.3,16.66,6946.744766,5.12,3.93,18.45,1.01,1.14,1.32,380,1.35,20.3,0.2,4
1728,399689.5398,7072775.895,1018.936038,62.48,in,VLCL_TOP,9.3,16.66,6946.744766,5.12,3.93,18.45,1.01,1.14,1.32,380,1.35,20.3,0.2,1
1729,399689.5658,7072775.903,1018.15652,62.48,in,VLCL_TOP,9.3,16.66,6946.744766,5.12,3.93,18.45,1.01,1.14,1.32,380,1.35,20.3,0.2,0.5
1730,399689.5837,7072775.91,1017.616849,62.48,in,VLCL_TOP,9.3,16.66,6946.744766,5.12,3.93,18.45,1.01,1.14,1.32,380,1.35,20.3,0.2,0
1731,399689.8098,7072775.991,1010.535932,65.73,in,VLCL_TOP,22.5,42.82,24022.86249,1.43,1.8,44.2,0.15,0.82,0.03,490,2.93,11.3,0.08,2.5
1732,399690.2838,7072776.114,995.4939029,67.09,in,VLCL_TOP,41.3,39.84,45637.62972,2.73,1.94,34.8,0.59,2.11,0.05,500,2.24,13.8,0.13,1.5
1733,399690.2986,7072776.118,995.0241538,67.09,in,VLCL_TOP,41.3,39.84,45637.62972,2.73,1.94,34.8,0.59,2.11,0.05,500,2.24,13.8,0.13,4
1734,399690.3285,7072776.127,994.0746642,67.09,in,VLCL_TOP,41.3,39.84,45637.62972,2.73,1.94,34.8,0.59,2.11,0.05,500,2.24,13.8,0.13,4
1735,399690.6747,7072776.262,983.0659524,68.23,in,VLCL_TOP,43.7,40.83,48755.79443,2.71,4.22,43.3,0.86,1.22,0.1,440,1.97,9.4,0.19,1
1736,399690.7052,7072776.279,982.0665663,68.23,in,VLCL_TOP,43.7,40.83,48755.79443,2.71,4.22,43.3,0.86,1.22,0.1,440,1.97,9.4,0.19,0.1
1744,399530.4439,7072743.398,1011.118808,32.3,out,ANDE_UPPER,21,10.94,9777.629177,6.3,3.11,12.2,0.55,2.12,3.85,2010,0.47,25.8,1.35,0.5
1745,399514.3453,7072796.126,980.8789943,62.78,in,VLCL_TOP,13.2,37.09,9944.708997,2.27,1.19,40.3,1.84,0.87,0.06,350,4.45,9.3,0.11,2
1746,399514.3436,7072796.127,980.6590009,62.78,in,VLCL_TOP,13.2,37.09,9944.708997,2.27,1.19,40.3,1.84,0.87,0.06,350,4.45,9.3,0.11,8
1747,399514.3395,7072796.128,980.0840171,62.78,in,VLCL_TOP,13.2,37.09,9944.708997,2.27,1.19,40.3,1.84,0.87,0.06,350,4.45,9.3,0.11,2
1748,399514.3346,7072796.13,979.3540359,62.78,in,VLCL_TOP,13.2,37.09,9944.708997,2.27,1.19,40.3,1.84,0.87,0.06,350,4.45,9.3,0.11,3
1749,399514.3327,7072796.13,979.0540431,62.78,in,VLCL_TOP,13.2,37.09,9944.708997,2.27,1.19,40.3,1.84,0.87,0.06,350,4.45,9.3,0.11,0.2
1750,399514.3524,7072795.975,916.7802072,67.03,in,VLCL_TOP,21.3,26.45,19029.82828,4.49,3.28,29.5,1.58,2.77,0.07,450,1.82,14.8,0.4,1
1751,399514.3498,7072795.97,915.9802275,67.03,in,VLCL_TOP,21.3,26.45,19029.82828,4.49,3.28,29.5,1.58,2.77,0.07,450,1.82,14.8,0.4,0.8
1752,399514.3469,7072795.966,915.2052471,67.03,in,VLCL_TOP,21.3,26.45,19029.82828,4.49,3.28,29.5,1.58,2.77,0.07,450,1.82,14.8,0.4,0.4
1753,399556.0856,7072930.094,945.0205014,62.33,out,VLCL_TOP,26.2,39.83,20681.75175,2.13,2.13,43.6,1.49,1.14,0.41,460,1.86,8.8,0.1,1.5
1754,399556.1947,7072930.212,935.8719177,63.99,in,VLCL_TOP,5.8,17.78,2856.490164,4.83,2.37,22.4,1.9,1.65,1.04,420,0.92,20.1,0.17,0
1755,399556.202,7072930.22,935.2720166,63.99,in,VLCL_TOP,5.8,17.78,2856.490164,4.83,2.37,22.4,1.9,1.65,1.04,420,0.92,20.1,0.17,1
1756,399556.2117,7072930.231,934.472149,63.99,in,VLCL_TOP,5.8,17.78,2856.490164,4.83,2.37,22.4,1.9,1.65,1.04,420,0.92,20.1,0.17,0
1757,399556.2165,7072930.236,934.0722155,63.99,in,VLCL_TOP,5.8,17.78,2856.490164,4.83,2.37,22.4,1.9,1.65,1.04,420,0.92,20.1,0.17,4
1758,399712.0913,7072727.189,1037.1023,62.93,out,VLCL_TOP,23.9,45.3,13049.12024,1.51,0.72,43.7,0.52,0.7,0.06,230,2.19,8.6,0.07,3
1759,399712.089,7072727.191,1036.652312,62.93,out,VLCL_TOP,23.9,45.3,13049.12024,1.51,0.72,43.7,0.52,0.7,0.06,230,2.19,8.6,0.07,3
1760,399712.0845,7072727.195,1035.752335,62.93,out,VLCL_TOP,23.9,45.3,13049.12024,1.51,0.72,43.7,0.52,0.7,0.06,230,2.19,8.6,0.07,3
1761,399712.0632,7072727.237,1029.102502,63.01,out,VLCL_TOP,21.9,38.09,8637.851283,1.56,2.77,39.7,0.56,0.77,0.08,480,2.32,10.7,0.11,2
1762,399712.0616,7072727.243,1028.202526,63.01,out,VLCL_TOP,21.9,38.09,8637.851283,1.56,2.77,39.7,0.56,0.77,0.08,480,2.32,10.7,0.11,2
1763,399712.0598,7072727.25,1027.302551,63.01,out,VLCL_TOP,21.9,38.09,8637.851283,1.56,2.77,39.7,0.56,0.77,0.08,480,2.32,10.7,0.11,3
1764,399712.0176,7072727.398,995.1032926,59.6,in,ANLT,29.1,27.36,24267.54067,4.71,1.62,33.2,1.81,3.28,0.17,520,1.19,13.6,0.47,4
1765,399712.0211,7072727.398,994.5033034,59.6,in,ANLT,29.1,27.36,24267.54067,4.71,1.62,33.2,1.81,3.28,0.17,520,1.19,13.6,0.47,4
1766,399712.029,7072727.398,993.2033271,59.6,in,ANLT,29.1,27.36,24267.54067,4.71,1.62,33.2,1.81,3.28,0.17,520,1.19,13.6,0.47,1.5
1767,399712.0343,7072727.398,992.3333434,59.6,in,ANLT,29.1,27.36,24267.54067,4.71,1.62,33.2,1.81,3.28,0.17,520,1.19,13.6,0.47,0.5
1768,399712.0815,7072727.423,921.0295482,65.81,in,VLCL_BOTTOM,21.5,25.69,20106.94103,4.61,3.56,27.3,1.07,3.25,0.7,690,0.74,16.1,0.26,8
1769,399712.0817,7072727.423,920.9545498,65.81,in,VLCL_BOTTOM,21.5,25.69,20106.94103,4.61,3.56,27.3,1.07,3.25,0.7,690,0.74,16.1,0.26,8
1770,399712.0823,7072727.424,920.7545542,65.81,in,VLCL_BOTTOM,21.5,25.69,20106.94103,4.61,3.56,27.3,1.07,3.25,0.7,690,0.74,16.1,0.26,0.5
1771,399712.0847,7072727.43,919.8295748,65.81,in,VLCL_BOTTOM,21.5,25.69,20106.94103,4.61,3.56,27.3,1.07,3.25,0.7,690,0.74,16.1,0.26,1
1772,399712.1404,7072727.467,901.0298221,67.32,in,VLCL_BOTTOM,16,30.32,16254.92427,4,1.58,30.7,2.18,1.49,0.13,920,1.17,16.8,0.27,8
1773,399712.1391,7072727.466,900.6298267,67.32,in,VLCL_BOTTOM,16,30.32,16254.92427,4,1.58,30.7,2.18,1.49,0.13,920,1.17,16.8,0.27,8
1774,399712.1351,7072727.462,899.6548421,67.32,in,VLCL_BOTTOM,16,30.32,16254.92427,4,1.58,30.7,2.18,1.49,0.13,920,1.17,16.8,0.27,2
1775,399712.0991,7072727.432,893.0300065,65.5,out,VLCL_BOTTOM,15.7,23.62,12672.47017,4.36,2.55,26.3,0.86,3.5,0.95,890,2.22,17.4,0.31,0.2
1776,399712.0973,7072727.431,892.7050147,65.5,out,VLCL_BOTTOM,15.7,23.62,12672.47017,4.36,2.55,26.3,0.86,3.5,0.95,890,2.22,17.4,0.31,0.2
1777,399712.0926,7072727.427,891.8550362,65.5,out,VLCL_BOTTOM,15.7,23.62,12672.47017,4.36,2.55,26.3,0.86,3.5,0.95,890,2.22,17.4,0.31,0.5
1778,399712.0889,7072727.424,891.1800533,65.5,out,VLCL_BOTTOM,15.7,23.62,12672.47017,4.36,2.55,26.3,0.86,3.5,0.95,890,2.22,17.4,0.31,3
1783,399722.1476,7072452.63,1088.701975,63.46,in,VLCL_TOP,46.4,37.32,36078.54872,3.3,3.38,40.7,0.81,1.24,0.18,540,1.05,9.9,0.2,2
1784,399722.1513,7072452.629,1087.701983,63.46,in,VLCL_TOP,46.4,37.32,36078.54872,3.3,3.38,40.7,0.81,1.24,0.18,540,1.05,9.9,0.2,3
1785,399887,7072586,1085.8,63.39,in,BX,56.3,49.82,40017.56761,2.59,2.26,38.6,0.56,2.17,0.04,520,0.91,10.5,0.14,0.3
1786,399887,7072586,1084.8,63.39,in,BX,56.3,49.82,40017.56761,2.59,2.26,38.6,0.56,2.17,0.04,520,0.91,10.5,0.14,0.5
1790,399887,7072586,1045.95,53.4,in,VLCL_TOP,15.9,21.58,8314.655787,4.43,4.1,22.1,1.01,3.2,0.19,520,0.77,14.1,0.31,4
1791,399887,7072586,1045.41,53.4,in,VLCL_TOP,15.9,21.58,8314.655787,4.43,4.1,22.1,1.01,3.2,0.19,520,0.77,14.1,0.31,2
1792,399887,7072586,1044.61,53.4,in,VLCL_TOP,15.9,21.58,8314.655787,4.43,4.1,22.1,1.01,3.2,0.19,520,0.77,14.1,0.31,1
1793,399887,7072586,1044.15,53.4,in,VLCL_TOP,15.9,21.58,8314.655787,4.43,4.1,22.1,1.01,3.2,0.19,520,0.77,14.1,0.31,3
1794,399949.3505,7072566.283,994.7093687,59.45,in,VLCL_BOTTOM,6.9,44.54,6447.755355,2.01,1.04,46.7,1.23,0.89,0.04,320,1.66,5.8,0.09,2
1795,399949.3637,7072566.283,993.7094555,59.45,in,VLCL_BOTTOM,6.9,44.54,6447.755355,2.01,1.04,46.7,1.23,0.89,0.04,320,1.66,5.8,0.09,0.5
1796,399949.4686,7072566.277,986.6102356,52.65,in,VLCL_BOTTOM,3.3,18.24,1459.320188,5.44,3.11,20.8,2.68,3.91,0.22,560,0.56,17.5,0.3,2
1797,399949.4844,7072566.276,985.6103605,52.65,in,VLCL_BOTTOM,3.3,18.24,1459.320188,5.44,3.11,20.8,2.68,3.91,0.22,560,0.56,17.5,0.3,0.5
1798,399814.8752,7072494.475,1131.753478,64.45,out,VLCL_TOP,4.9,28.73,3789.097244,2.51,3.54,32.4,1.97,0.29,0.06,290,2.55,14.1,0.11,1
1799,399814.8693,7072494.486,1131.053582,64.45,out,VLCL_TOP,4.9,28.73,3789.097244,2.51,3.54,32.4,1.97,0.29,0.06,290,2.55,14.1,0.11,1
1800,399814.8631,7072494.497,1130.303695,64.45,out,VLCL_TOP,4.9,28.73,3789.097244,2.51,3.54,32.4,1.97,0.29,0.06,290,2.55,14.1,0.11,0.5
1801,399814.3334,7072496.226,1009.828187,60.06,out,VLCL_BOTTOM,14.2,42.11,14234.47402,2.19,2.42,44.5,1.41,0.72,0.07,430,3.66,5.7,0.17,2
1802,399814.3308,7072496.232,1009.443242,60.06,out,VLCL_BOTTOM,14.2,42.11,14234.47402,2.19,2.42,44.5,1.41,0.72,0.07,430,3.66,5.7,0.17,2.5
1803,399814.3281,7072496.238,1009.048299,60.06,out,VLCL_BOTTOM,14.2,42.11,14234.47402,2.19,2.42,44.5,1.41,0.72,0.07,430,3.66,5.7,0.17,4
1804,399814.3238,7072496.248,1008.43339,60.06,out,VLCL_BOTTOM,14.2,42.11,14234.47402,2.19,2.42,44.5,1.41,0.72,0.07,430,3.66,5.7,0.17,4
1805,399814.2668,7072496.357,1001.669526,47.2,out,VLCL_BOTTOM,3.8,19.3,2297.729035,4.8,3.76,23.6,1.75,1.76,0.14,450,1.76,16.7,0.25,0.1
